text	label
I have a problem when trying to pay and I want to inform of it	payment_issue
I got an error when I tried to pay, but I was charged anyway and I'd like to inform of it	payment_issue
I want to download an invoiced, tell me how I can do it	get_invoice
Iget an error message whyen I attempt to pay	payment_issue
i need help writing a comment for a service	review
the payment wont go through, what can i do?	payment_issue
ask an agent if I could solve issues weith my payment	payment_issue
can you ask an agent how I could obtain some bills?	get_invoice
can I close my account?	delete_account
I purchased something, how do i change my purchase ?	change_order
I didn't receive my invooce, what should I do to view it ?	check_invoices
I can't remember my password, I need help recovering it	recover_password
i need information about the email address of the Customer Service, please	contact_customer_service
